id,name,city,rating,rating_count,cost,cuisine,lic_no,link,address,menu
567335,AB FOODS POINT,Abohar,--,Too Few Ratings,₹ 200,"Beverages,Pizzas",22122652000138,https://www.swiggy.com/restaurants/ab-foods-point-central-abohar-abohar-567335,"AB FOODS POINT, NEAR RISHI NARANG DENTAL CLINIC , NEAR IDBI BANK, ABOHAR",Menu/567335.json
531342,Janta Sweet House,Abohar,4.4,50+ ratings,₹ 200,"Sweets,Bakery",12117201000112,https://www.swiggy.com/restaurants/janta-sweet-house-central-abohar-abohar-531342,"Janta Sweet House, Bazar No.9, Circullar Road, Abohar",Menu/531342.json
158203,theka coffee desi,Abohar,3.8,100+ ratings,₹ 100,Beverages,22121652000190,https://www.swiggy.com/restaurants/theka-coffee-desi-central-raipura-abohar-158203,"theka coffee desi, sahtiya sadan road city",Menu/158203.json
187912,Singh Hut,Abohar,3.7,20+ ratings,₹ 250,"Fast Food,Indian",22119652000167,https://www.swiggy.com/restaurants/singh-hut-nehru-park-main-bazar-abohar-187912,"Singh Hut, CIRCULAR ROAD NEAR NEHRU PARK ABOHAR",Menu/187912.json
543530,GRILL MASTERS,Abohar,--,Too Few Ratings,₹ 250,"Italian-American,Fast Food",12122201000053,https://www.swiggy.com/restaurants/grill-masters-central-abohar-abohar-543530,"GRILL MASTERS, ADA Heights, Abohar - Hanumangarh Rd, Raipura, Abohar, Punjab 152116, India",Menu/543530.json
158204,Sam Uncle,Abohar,3.6,20+ ratings,₹ 200,Continental,22119652000052,https://www.swiggy.com/restaurants/sam-uncle-central-main-bazar-abohar-158204,"Sam Uncle, hanumangarh road near raja bajaj showroom abohar",Menu/158204.json
156588,shere punjab veg,Abohar,4.0,100+ ratings,₹ 150,North Indian,22120652000021,https://www.swiggy.com/restaurants/shere-punjab-veg-central-krishna-nagri-abohar-156588,"shere punjab veg, major surinder chowk near verma sons petrol pump and lic building abohar",Menu/156588.json
244866,Shri Balaji Vaishno Dhaba,Abohar,--,Too Few Ratings,₹ 100,North Indian,22119652000389,https://www.swiggy.com/restaurants/shri-balaji-vaishno-dhaba-central-main-bazar-abohar-244866,"Shri Balaji Vaishno Dhaba, St no 13,6th chowk,main Bazar,near jain bhawan, abohar",Menu/244866.json
156602,Hinglaj Kachori Bhandhar,Abohar,4.2,20+ ratings,₹ 100,"Snacks,Chaat",22119652000042,https://www.swiggy.com/restaurants/hinglaj-kachori-bhandhar-central-main-bazar-abohar-156602,"Hinglaj Kachori Bhandhar, street no 11 circular road ,Abohar",Menu/156602.json
158193,yummy hub,Abohar,--,Too Few Ratings,₹ 200,Indian,22119652000045,https://www.swiggy.com/restaurants/yummy-hub-central-abohar-abohar-158193,"yummy hub, hanumangarh road near dr naveen sethi hospitalabohar",Menu/158193.json
407249,CHAWLA SAAB THE JUICE MASTER,Abohar,--,Too Few Ratings,₹ 300,"Juices,Beverages",22121652000374,https://www.swiggy.com/restaurants/chawla-saab-the-juice-master-central-abohar-abohar-407249,"CHAWLA SAAB THE JUICE MASTER, SAHITYA SADAN MARKET, ABOHAR ,  Abohar (M Cl) , Fazilka 1(Abohar), Fazilka,  Punjab-152116",Menu/407249.json
156590,Sethi Milk Badam,Abohar,4.2,20+ ratings,₹ 100,"Sweets,Desserts",22119652000039,https://www.swiggy.com/restaurants/sethi-milk-badam-central-krishna-nagri-abohar-156590,"Sethi Milk Badam, main bazar street no 11 abohar",Menu/156590.json
338749,Swastik Dhaba,Abohar,--,Too Few Ratings,₹ 200,North Indian,license,https://www.swiggy.com/restaurants/swastik-dhaba-central-krishna-nagri-abohar-338749,"Swastik Dhaba, Gaushala road street no 22 near shiv mandir abohar",Menu/338749.json
156601,Jodhpuri Kachori,Abohar,--,Too Few Ratings,₹ 100,Snacks,22121652000387,https://www.swiggy.com/restaurants/jodhpuri-kachori-central-main-bazar-abohar-156601,"Jodhpuri Kachori, mandi 1 street no 4 main bazar near sbi bank abohar",Menu/156601.json
156587,Bharawan Da Dhaba,Abohar,4.4,50+ ratings,₹ 300,Indian,license,https://www.swiggy.com/restaurants/bharawan-da-dhaba-central-abohar-abohar-156587,"Bharawan Da Dhaba, rimpy bakery 12 circular road main bazar abohar",Menu/156587.json
158192,Tandoori Nights,Abohar,--,Too Few Ratings,₹ 300,Tandoor,22121652000229,https://www.swiggy.com/restaurants/tandoori-nights-central-abohar-abohar-158192,"Tandoori Nights, near civil hospital canteen abohar",Menu/158192.json
394554,Roll Express,Abohar,4.0,20+ ratings,₹ 200,Fast Food,22117652000070,https://www.swiggy.com/restaurants/roll-express-central-abohar-abohar-394554,"Roll Express, Roll Express, Opposite Dr. Sarla Sethi Hospital, Near DAV College, Hanumangarh Road, Abohar",Menu/394554.json
158195,wah ji waah veg and non veg corner,Abohar,--,Too Few Ratings,₹ 200,"North Indian,Chinese",22119652000157,https://www.swiggy.com/restaurants/wah-ji-waah-veg-and-non-veg-corner-central-canal-colony-abohar-158195,"wah ji waah veg and non veg corner, Hanuman garh road, Down the flyover. Near Dr.Navin Sheety Abohar",Menu/158195.json
257181,Shri Balaji fast food and Variety store,Abohar,--,Too Few Ratings,₹ 100,Indian,license,https://www.swiggy.com/restaurants/shri-balaji-fast-food-and-variety-store-central-model-town-abohar-257181,"Shri Balaji fast food and Variety store, opposite Loona Nursing home",Menu/257181.json
530909,FOODY MOOD,Abohar,4.7,20+ ratings,₹ 300,"Fast Food,Chinese",22122652000115,https://www.swiggy.com/restaurants/foody-mood-central-abohar-abohar-530909,"FOODY MOOD, Arya nagar St no 7 Abohar, Abohar (M Cl),  Fazilka 1(Abohar), Fazilka, Punjab - 152116",Menu/530909.json
573649,PUNJABI TADKA,Abohar,--,Too Few Ratings,₹ 700,"Punjabi,North Indian",22121652000276,https://www.swiggy.com/restaurants/punjabi-tadka-central-abohar-abohar-573649,"PUNJABI TADKA, HANUMANGARH ROAD,UNDER  FLYOVER,OPP SETHI REGENCY ABOHAR,  Abohar (M Cl), Fazilka 1(Abohar), Fazilka,  Punjab - 152116",Menu/573649.json
573656,PUNJABI TADKA CHICKEN HUB,Abohar,--,Too Few Ratings,₹ 650,"North Indian,Tandoor",22121652000276,https://www.swiggy.com/restaurants/punjabi-tadka-chicken-hub-central-abohar-abohar-573656,"PUNJABI TADKA CHICKEN HUB, HANUMANGARH ROAD,UNDER  FLYOVER,OPP SETHI REGENCY ABOHAR,  Abohar (M Cl), Fazilka 1(Abohar), Fazilka,  Punjab - 152116",Menu/573656.json
420675,Royal Chicken,Abohar,4.2,20+ ratings,₹ 200,"Mughlai,North Indian",22121652000472,https://www.swiggy.com/restaurants/royal-chicken-central-abohar-abohar-420675,"Royal Chicken, Near Naveen Sethi Hospital, Under Flyover, Abohar",Menu/420675.json
427610,Just Baked,Abohar,--,Too Few Ratings,₹ 300,"Beverages,Pizzas",22121652000339,https://www.swiggy.com/restaurants/just-baked-central-abohar-abohar-427610,"Just Baked, New Abadi, Ward no. 22, Abohar (M Cl), Fazilka 1(Abohar), Fazilka, Punjab - 152116",Menu/427610.json
435582,Picado International Food,Abohar,--,Too Few Ratings,₹ 300,"Pizzas,Beverages",22121652000286,https://www.swiggy.com/restaurants/picado-international-food-central-abohar-abohar-435582,"Picado International Food, Opp New Grain Market, Fazilka Road, Abohar",Menu/435582.json
382204,PubG Cafe,Abohar,--,Too Few Ratings,₹ 200,"Chinese,Pizzas",22121652000181,https://www.swiggy.com/restaurants/pubg-cafe-central-abohar-abohar-382204,"PubG Cafe, St. No 2, Near Essar petrol pump, Sitto  road, Model Town , Abohar, Fazilka,  Abohar (M Cl), Fazilka 1(Abohar), Fazilka,  Punjab - 152116",Menu/382204.json
460692,Verma Dhaba,Abohar,--,Too Few Ratings,₹ 300,Indian,22121652000551,https://www.swiggy.com/restaurants/verma-dhaba-central-abohar-abohar-460692,"Verma Dhaba, GangaNagar Road, Near Tara Estate, Abohar",Menu/460692.json
368328,Fresh Food Cafe,Abohar,--,Too Few Ratings,₹ 150,North Indian,22121652000165,https://www.swiggy.com/restaurants/fresh-food-cafe-central-model-town-abohar-368328,"Fresh Food Cafe, Sito Road, Near Railway Crossing, Model Town, Abohar",Menu/368328.json
530878,NAVU PIZZA HOUSE,Abohar,--,Too Few Ratings,₹ 300,"Pizzas,Fast Food",22122652000121,https://www.swiggy.com/restaurants/navu-pizza-house-central-abohar-abohar-530878,"NAVU PIZZA HOUSE, COLLEGE ROAD ABOHAR,ABOHAR,FAZILKA 1,FAZILKA PUNJAB-152116",Menu/530878.json
171675,Domino's Pizza,Abohar,4.4,20+ ratings,₹ 400,Pizzas,12115201000054,https://www.swiggy.com/restaurants/dominos-pizza-central-raipura-abohar-171675,"Domino's Pizza, ADAHeights,HanumangarhRoad,SunderNagari,Abohar,District,Fazilka",Menu/171675.json
475283,Joker Cafe,Abohar,--,Too Few Ratings,₹ 200,Indian,license,https://www.swiggy.com/restaurants/joker-cafe-central-abohar-abohar-475283,"Joker Cafe, First Floor, Shop No.226, City Walk  Mall, College Road, Fazilka  1(Abohar), Fazilka, , Punjab, 152116",Menu/475283.json
421155,Deepak Dhaba,Abohar,--,Too Few Ratings,₹ 350,"North Indian,Chinese",22121652000505,https://www.swiggy.com/restaurants/deepak-dhaba-central-abohar-abohar-421155,"Deepak Dhaba, Sito Chowk Near By Pass, Abohar",Menu/421155.json
545273,FUN TIME (SHARMA DAIRY),Abohar,--,Too Few Ratings,₹ 300,Ice Cream,22118652000228,https://www.swiggy.com/restaurants/fun-time-sharma-dairy-central-abohar-abohar-545273,"FUN TIME (SHARMA DAIRY), ST NO. 10,NEW ABADI ABOHAR,FAZILKA,PUNJAB 152116",Menu/545273.json
440811,Pari Healthy Food,Abohar,--,Too Few Ratings,₹ 300,"Pizzas,American",22121652000348,https://www.swiggy.com/restaurants/pari-healthy-food-central-abohar-abohar-440811,"Pari Healthy Food, Dhani Bishesharnath, Kandhwal Road, Abohar",Menu/440811.json
420586,Bhatti Ki Rasoi,Abohar,--,Too Few Ratings,₹ 200,North Indian,license,https://www.swiggy.com/restaurants/bhatti-ki-rasoi-central-abohar-abohar-420586,"Bhatti Ki Rasoi, HANUMANGARH ROAD, AZIMGARH CHUNGI, Fazilka, Punjab- 152116",Menu/420586.json
448046,SETHI PUNJABI RASOI,Abohar,--,Too Few Ratings,₹ 300,Indian,22121652000267,https://www.swiggy.com/restaurants/sethi-punjabi-rasoi-central-abohar-abohar-448046,"SETHI PUNJABI RASOI, HANUMANGARH ROAD NEAR AZIMGARH  CHUNGI OPPOSITE BABA DEEP SINGH  GURUDHWARA ABOHAR, Abohar (M Cl),  Fazilka 1(Abohar), Fazilka, Punjab - 152116",Menu/448046.json
187921,Kurda Ram Desi Ghee Dhaba(Original & Famous),Abohar,--,Too Few Ratings,₹ 250,North Indian,22120652000055,https://www.swiggy.com/restaurants/kurda-ram-desi-ghee-dhaba-original-and-famous-near-sbi-nai-abadi-abohar-187921,"Kurda Ram Desi Ghee Dhaba(Original & Famous), BAZAR NO. 4, ABOHAR, Abohar (M Cl),  Fazilka 1(Abohar), Fazilka, Punjab - 152116",Menu/187921.json
551512,Paratha 24x7,Abohar,--,Too Few Ratings,₹ 150,"Indian,Thalis",22122652000127,https://www.swiggy.com/restaurants/paratha-24x7-central-abohar-abohar-551512,"Paratha 24x7, Waryam nagar, Abohar (M Cl), Fazilka   1(Abohar), Fazilka, Punjab - 152116",Menu/551512.json
351387,NIKKU VEG THALI,Abohar,4.1,100+ ratings,₹ 150,North Indian,22121652000183,https://www.swiggy.com/restaurants/nikku-veg-thali-central-old-suraj-nagari-abohar-351387,"NIKKU VEG THALI, College Road, Near Railway Line, Abohar",Menu/351387.json
432675,PARJAPATI FAST FOOD,Abohar,--,Too Few Ratings,₹ 200,"Fast Food,American",license,https://www.swiggy.com/restaurants/parjapati-fast-food-central-abohar-abohar-432675,"PARJAPATI FAST FOOD, NEW GRAIN MARKET, NEAR SEWA KENDR, Fazilka 1(Abohar), Fazilka, , Punjab, 152116",Menu/432675.json
302868,Ganesh Fast Food,Abohar,--,Too Few Ratings,₹ 150,Chaat,22120652000112,https://www.swiggy.com/restaurants/ganesh-fast-food-central-civil-line-abohar-302868,"Ganesh Fast Food, Abohar, Fazlika road chowk, near Barundham",Menu/302868.json
567664,Mitran Da dhaba,Abohar,--,Too Few Ratings,₹ 200,"North Indian,Indian",22122652000081,https://www.swiggy.com/restaurants/mitran-da-dhaba-central-abohar-abohar-567664,"Mitran Da dhaba, Uttam Vihar colony, gate-2, Last crossing, abohar, Punjab 152116",Menu/567664.json
440878,The Super Cafe,Abohar,--,Too Few Ratings,₹ 250,Beverages,22121652000518,https://www.swiggy.com/restaurants/the-super-cafe-central-abohar-abohar-440878,"The Super Cafe, NAI ABADI, BADI POUDI, ST. NO.19,  Abohar (M Cl), Fazilka 1(Abohar), Fazilka,  Punjab - 152116",Menu/440878.json
161396,chacha sweets house,Abohar,--,Too Few Ratings,₹ 200,"Sweets,Beverages",22119652000095,https://www.swiggy.com/restaurants/chacha-sweets-house-central-nanak-nagri-abohar-161396,"chacha sweets house, h no 2402 st no 24 gaushalla road opp sukhmani hospital abohar",Menu/161396.json
382249,Cafe M,Abohar,--,Too Few Ratings,₹ 200,"Continental,Snacks",license,https://www.swiggy.com/restaurants/cafe-m-central-abohar-abohar-382249,"Cafe M, NEAR SITO FATAK, OPP LOONA NURSING HOME, ABOHAR,  Fazilka, Punjab- 152116",Menu/382249.json
161408,Frankie roll junction,Abohar,--,Too Few Ratings,₹ 60,"North Indian,Fast Food",license,https://www.swiggy.com/restaurants/frankie-roll-junction-central-raipura-abohar-161408,"Frankie roll junction, lajpat rai market near nehru park abohar",Menu/161408.json
432684,G.K Dhaba,Abohar,--,Too Few Ratings,₹ 300,"North Indian,Thalis",22121652000344,https://www.swiggy.com/restaurants/g-k-dhaba-central-abohar-abohar-432684,"G.K Dhaba, Khandwala Road, Abohar",Menu/432684.json
459776,DAYA RAJ VEG VAISHNO DHABA AND  CATERS,Abohar,--,Too Few Ratings,₹ 300,"Chinese,Snacks",22121652000615,https://www.swiggy.com/restaurants/daya-raj-veg-vaishno-dhaba-and-caters-central-abohar-abohar-459776,"DAYA RAJ VEG VAISHNO DHABA AND  CATERS, THAKKAR ABADI ROAD NEAR RAILWAY  CROSSING ABOHAR, Abohar (M Cl), Fazilka  1(Abohar), Fazilka, Punjab - 152116",Menu/459776.json
459775,JUICY BAR N RESTO,Abohar,--,Too Few Ratings,₹ 300,"Beverages,Pizzas",22121652000564,https://www.swiggy.com/restaurants/juicy-bar-n-resto-central-abohar-abohar-459775,"JUICY BAR N RESTO, BABA NAMDEV CHOWK, NEAR DOMINOS,  HANUMANGARH ROAD, Abohar (M Cl),  Fazilka 1(Abohar), Fazilka, Punjab - 152116",Menu/459775.json
420637,FresHub,Abohar,--,Too Few Ratings,₹ 200,Beverages,22121652000474,https://www.swiggy.com/restaurants/freshub-central-abohar-abohar-420637,"FresHub, SHOP NO. 118, CITY WALK MALL, GROUND  FLOOR,HANUMANGARH ROAD,ABOHAR,  Abohar (M Cl), Fazilka 1(Abohar), Fazilka,  Punjab - 152116",Menu/420637.json
420479,The Food Factory,Abohar,--,Too Few Ratings,₹ 200,"North Indian,South Indian",22121652000419,https://www.swiggy.com/restaurants/the-food-factory-central-abohar-abohar-420479,"The Food Factory, SIDHU NAGRI ,ST NO.5, MAIN ROAD, ABOHAR, Abohar (M Cl), Fazilka 1(Abohar), Fazilka",Menu/420479.json
427606,MUNNA PUNJABI RASOI,Abohar,--,Too Few Ratings,₹ 400,"Chinese,Indian",license,https://www.swiggy.com/restaurants/munna-punjabi-rasoi-central-abohar-abohar-427606,"MUNNA PUNJABI RASOI, HANUMANGARH ROAD NEAR DAV COLLEGE ABOHAR",Menu/427606.json
531363,Grill Master By Sharda Anita Enterprises,Abohar,--,Too Few Ratings,₹ 250,"Fast Food,Italian",12122201000053,https://www.swiggy.com/restaurants/grill-master-by-sharda-anita-enterprises-central-abohar-abohar-531363,"Grill Master By Sharda Anita Enterprises, OPP DOMINO'S PIZZA, NEAR NAMDEV  CHOWK, HANUMANGARH ROAD, ABOHAR,  Fazilka 1(Abohar), Fazilka, Punjab-152116",Menu/531363.json
156592,Maruti Plaza,Abohar,--,Too Few Ratings,₹ 150,"Beverages,Snacks",22116652000061,https://www.swiggy.com/restaurants/maruti-plaza-central-main-bazar-abohar-156592,"Maruti Plaza, house no st no 4 near durga mata mandir abohar",Menu/156592.json
373319,Nikku Chaap Cafe,Abohar,--,Too Few Ratings,₹ 200,"Indian,Chinese",license,https://www.swiggy.com/restaurants/nikku-chaap-cafe-central-canal-colony-abohar-373319,"Nikku Chaap Cafe, 324, Street No: 3, Badi Puri, Nai Abadi, Abohar-152116",Menu/373319.json
508318,DK Food Point,Abohar,--,Too Few Ratings,₹ 100,Chaat,license,https://www.swiggy.com/restaurants/dk-food-point-central-abohar-abohar-508318,"DK Food Point, SCO 29, Sri Ganganagar Rd, opposite PSPCL Power Station, Kothi Faij, Abohar, Punjab 152116, India",Menu/508318.json
407243,TUMMY CLINIK FAST FOOD CORNER,Abohar,--,Too Few Ratings,₹ 200,"Snacks,Chinese",22121652000355,https://www.swiggy.com/restaurants/tummy-clinik-fast-food-corner-central-abohar-abohar-407243,"TUMMY CLINIK FAST FOOD CORNER, nai abadi, street no.12, near post office,  abohar , Abohar (M Cl) , Fazilka 1(Abohar),  Fazilka, Punjab-152116",Menu/407243.json
187915,Sagar Fast Food,Abohar,--,Too Few Ratings,₹ 200,"North Indian,Fast Food",22119652000081,https://www.swiggy.com/restaurants/sagar-fast-food-mohan-bazar-patel-nagar-abohar-187915,"Sagar Fast Food, STREET NO. 6 MOHAN BAZAR NEAR SHIV MANDIR ABOHAR",Menu/187915.json
461724,SUDESH FAST FOOD,Abohar,4.0,20+ ratings,₹ 250,"Bakery,Chinese",license,https://www.swiggy.com/restaurants/sudesh-fast-food-central-abohar-abohar-461724,"SUDESH FAST FOOD, Shri Ganganagar Road, Near Tara  Estate, Fazilka 1(Abohar), Fazilka, ,  Punjab, 152116",Menu/461724.json
156542,Sonu Tandoori Paties,Abohar,--,Too Few Ratings,₹ 100,North Indian,22119652000170,https://www.swiggy.com/restaurants/sonu-tandoori-paties-central-abohar-abohar-156542,"Sonu Tandoori Paties, near tehsil complex sitto road abohar",Menu/156542.json
161405,Bihari da vaishno dhaba,Abohar,4.0,20+ ratings,₹ 200,North Indian,22119652000092,https://www.swiggy.com/restaurants/bihari-da-vaishno-dhaba-central-nanak-nagri-abohar-161405,"Bihari da vaishno dhaba, hanumangarh road mahavir colony lajpat nagar abohar",Menu/161405.json
462070,SHRI GANESH SWEET HOUSE,Abohar,--,Too Few Ratings,₹ 200,Indian,22121652000594,https://www.swiggy.com/restaurants/shri-ganesh-sweet-house-central-abohar-abohar-462070,"SHRI GANESH SWEET HOUSE, NEW GRAIN MARKET, Abohar (M Cl),  Fazilka 1(Abohar), Fazilka, Punjab - 152116",Menu/462070.json
224008,Sharma Bakery,Adilabad,3.5,20+ ratings,₹ 100,Bakery,30201218107801,https://www.swiggy.com/restaurants/sharma-bakery-city-mahalaxmiwada-adilabad-224008,"Sharma Bakery, Near Kumar Janta Ganesh Mandal, Kumar Pet Adilabad",Menu/224008.json
165533,IFC Restaurant,Adilabad,3.5,100+ ratings,₹ 400,American,13619001000093,https://www.swiggy.com/restaurants/ifc-restaurant-mahalaxmiwada-adilabad-165533,"IFC Restaurant, Jagadamba Towers, Gandhi Printing Press, Adilabad",Menu/165533.json
225827,Ayappa Fast Food,Adilabad,3.6,20+ ratings,₹ 100,Chinese,license,https://www.swiggy.com/restaurants/ayappa-fast-food-city-ravindra-nagar-colony-adilabad-225827,"Ayappa Fast Food,  opp-little star high school, ravindra nagar colony,, Adilabad - 504001",Menu/225827.json
242943,Hot N Chill Restaurant,Adilabad,3.5,100+ ratings,₹ 150,"European,Italian",13619001000192,https://www.swiggy.com/restaurants/hot-n-chill-restaurant-city-bhuktapur-adilabad-242943,"Hot N Chill Restaurant, H NO 4 -4 -703 BHUKTHAPUR,ADILABAD 504001",Menu/242943.json
186286,China Kitchen Fast Food,Adilabad,3.1,20+ ratings,₹ 150,"Chinese,Fast Food",23621012000363,https://www.swiggy.com/restaurants/china-kitchen-fast-food-tamsi-bus-stand-adilabad-city-adilabad-186286,"China Kitchen Fast Food, Gunj Road,Near Tamsi BusStand,Adilabad",Menu/186286.json
166613,Devi Family Restaurant,Adilabad,3.4,50+ ratings,₹ 400,"Indian,Chinese",13618001000056,https://www.swiggy.com/restaurants/devi-family-restaurant-collector-chowk-chaitanyapuri-adilabad-166613,"Devi Family Restaurant, Collector Chowk, Adilabada",Menu/166613.json
500628,Instaa Fast Food Center,Adilabad,--,Too Few Ratings,₹ 250,"Chinese,Snacks",23622026000230,https://www.swiggy.com/restaurants/instaa-fast-food-center-puhlong-x-road-nizamabad-500628,"Instaa Fast Food Center, Door No:6-16-212, Near Sfc school Subashnagar,Nizamabad,(urban),Nizamabad,Telanagana -503001",Menu/500628.json
186289,Hotel Radha Grand Family restaurant,Adilabad,3.5,50+ ratings,₹ 200,Biryani,license,https://www.swiggy.com/restaurants/hotel-radha-grand-family-restaurant-collector-chock-chaitanyapuri-adilabad-186289,"Hotel Radha Grand Family restaurant, opp: Star Medicals,near RIMS Hospital,Collector Chock.Adilabad",Menu/186289.json
165532,Hotel Surabhi Grand,Adilabad,3.7,100+ ratings,₹ 300,"Indian,Chinese",13616001000288,https://www.swiggy.com/restaurants/hotel-surabhi-grand-mahalaxmiwada-adilabad-165532,"Hotel Surabhi Grand, Cinema Road, Adilabad",Menu/165532.json
169281,Food Court,Adilabad,3.4,50+ ratings,₹ 400,"Indian,Chinese",license,https://www.swiggy.com/restaurants/food-court-bus-stand-vidya-nagar-adilabad-169281,"Food Court, Bus Stand Road,Adilabad",Menu/169281.json
408059,T-Ruchi,Adilabad,--,Too Few Ratings,₹ 300,"Sweets,Snacks",23621033001822,https://www.swiggy.com/restaurants/t-ruchi-ameerpet-hyderabad-408059,"T-Ruchi, Pillar No C 1432, Meridian Plaza, Ground Floor, Ameerpet Rd,  Begumpet, Hyderabad, Telangana 500016",Menu/408059.json
529171,CRUNCHY FAST FOOD CENTRE,Adilabad,--,Too Few Ratings,₹ 150,"Chinese,Snacks",23621012000366,https://www.swiggy.com/restaurants/crunchy-fast-food-centre-adilabad-city-adilabad-529171,"CRUNCHY FAST FOOD CENTRE, GANDHI PARK ROAD, Adilbad (Urban),  Adilabad, Telangana - 504001",Menu/529171.json
517814,8AM TIFFINS,Adilabad,--,Too Few Ratings,₹ 100,South Indian,23622012000071,https://www.swiggy.com/restaurants/8am-tiffins-adilabad-city-adilabad-517814,"8AM TIFFINS, H. NO. 4-3-114, NETAJI CHOWK,  ADILABAD-504001 TELANGANA, Adilbad  (Urban), Adilabad, Telangana - 504001",Menu/517814.json
167432,Minerva Ice Cream,Adilabad,4.0,20+ ratings,₹ 250,Desserts,13617001000239,https://www.swiggy.com/restaurants/minerva-ice-cream-collector-chowk-adilabad-city-adilabad-167432,"Minerva Ice Cream, Collector Chowk, Adilabad",Menu/167432.json
166971,Ayyappa Mess,Adilabad,--,Too Few Ratings,₹ 200,South Indian,license,https://www.swiggy.com/restaurants/ayyappa-mess-ntr-circle-ravindra-nagar-colony-adilabad-166971,"Ayyappa Mess, NTR Circle, Adilabad",Menu/166971.json
516171,FRUITASTY,Adilabad,--,Too Few Ratings,₹ 100,"Beverages,Desserts",23619012000152,https://www.swiggy.com/restaurants/fruitasty-adilabad-city-adilabad-516171,"FRUITASTY, 6/5/59, Near Srinivasa Nursing Home Netaji Chowk, Adilabad , Adilbad (Urban), Adilabad (Telangana), - 504001",Menu/516171.json
226299,Lotus Grand Family Restaurant,Adilabad,3.6,50+ ratings,₹ 250,Biryani,13621001000019,https://www.swiggy.com/restaurants/lotus-grand-family-restaurant-city-ravindra-nagar-colony-adilabad-226299,"Lotus Grand Family Restaurant, opp bustand Adilabad",Menu/226299.json
374706,Shaifan Tiffin Centre,Adilabad,--,Too Few Ratings,₹ 110,"Street Food,Indian",license,https://www.swiggy.com/restaurants/shaifan-tiffin-centre-city-vidya-nagar-adilabad-374706,"Shaifan Tiffin Centre, New bus stand (opposite) telagana grammina bank,  Adilabad, Telangana-504001",Menu/374706.json
473193,Food On Wheels,Adilabad,--,Too Few Ratings,₹ 100,South Indian,23621012000356,https://www.swiggy.com/restaurants/food-on-wheels-adilabad-city-adilabad-473193,"Food On Wheels, C/O STU BHAVAN,Gandhi Park Road,  Adilbad (Urban), Adilabad, Telangana -  504001",Menu/473193.json
167412,Sri Sai Mom's Kitchen Restaurant,Adilabad,3.3,20+ ratings,₹ 400,Biryani,13619001000053,https://www.swiggy.com/restaurants/sri-sai-moms-kitchen-restaurant-dasnapur-teachers-colony-adilabad-167412,"Sri Sai Mom's Kitchen Restaurant, Teachers Coloney, Dasnapur, Adilabad",Menu/167412.json
503717,China Kitchen Restaurant,Adilabad,--,Too Few Ratings,₹ 250,Chinese,23621012000334,https://www.swiggy.com/restaurants/china-kitchen-restaurant-adilabad-city-adilabad-503717,"China Kitchen Restaurant, Near SVR petrol pump Tripelly,Adilabad,Adilabad(urban)Telangana - 504001",Menu/503717.json
165530,Renuka Hotel,Adilabad,3.1,20+ ratings,₹ 250,South Indian,license,https://www.swiggy.com/restaurants/renuka-hotel-punjabi-chowk-mahalaxmiwada-adilabad-165530,"Renuka Hotel, Punjabi Chowk, Opp To Kushi Bar, Adilabad",Menu/165530.json
255925,Tanishq Family Restaurant,Adilabad,3.7,50+ ratings,₹ 250,"Chinese,Indian",13078061000007,https://www.swiggy.com/restaurants/tanishq-family-restaurant-city-bhuktapur-adilabad-255925,"Tanishq Family Restaurant, Bhukthapur,Adilabad,Telanagana",Menu/255925.json
225921,KMC Hotel,Adilabad,3.6,20+ ratings,₹ 100,Biryani,license,https://www.swiggy.com/restaurants/kmc-hotel-city-ravindra-nagar-colony-adilabad-225921,"KMC Hotel, NTR CHOWK Adilabad",Menu/225921.json
549242,RAMA JUICE AND SHAKES PARLOUR (LASSI N SHAKES ),Adilabad,--,Too Few Ratings,₹ 150,"Indian,Beverages",23621012000338,https://www.swiggy.com/restaurants/rama-juice-and-shakes-parlour-lassi-n-shakes-adilabad-city-adilabad-549242,"RAMA JUICE AND SHAKES PARLOUR (LASSI N SHAKES ), 7-1-13/3/B  ADILABAD 504001",Menu/549242.json
321587,Kwality Walls Frozen Dessert and Ice Cream Shop,Adityapur,4.8,20+ ratings,₹ 300,Desserts,21122060000055,https://www.swiggy.com/restaurants/kwality-walls-frozen-dessert-and-ice-cream-shop-sakchi-jamshedpur-321587,"Kwality Walls Frozen Dessert and Ice Cream Shop, Shop No.1(II), B. No.1, Mango Bus Stand, P.S. Sakchi, P.S. Sitaramdera , District - Purbi Singhbhum, STATE - Jharkhand",Menu/321587.json
439487,La Pino'z Pizza,Adityapur,4.1,500+ ratings,₹ 200,"Pizzas,Fast Food",11121006000214,https://www.swiggy.com/restaurants/la-pinoz-pizza-bistupur-jamshedpur-439487,"La Pino'z Pizza, Ground Floor, 29, Kharkai Link Road, Bistupur, Jamshedpur, East Singhbhum, Jharkhand, 831001",Menu/439487.json
397980,Chaw Box,Adityapur,3.3,100+ ratings,₹ 300,"Chinese,North Indian",21120078000062,https://www.swiggy.com/restaurants/chaw-box-adityapur-jamshedpur-397980,"Chaw Box, 1295, MAIN ROAD ADITYAPUR, SERAIKELAKHARSAWAN, BEHIND SHARMA MARKET,  JHARKHAND, KHARSAWAN, KHARSAWAN,  Saraikela, Jharkhand-831013",Menu/397980.json
