rating,cost,city_Abohar,city_Adilabad,city_Adityapur,city_Adoni,city_Agartala,city_Agra,"city_GOTA,Ahmedabad","city_Paldi & Ambawadi,Ahmedabad","city_Vastrapur,Ahmedabad",cuisine_American,"cuisine_American,Bakery","cuisine_American,Beverages","cuisine_American,Biryani","cuisine_American,Continental","cuisine_American,Fast Food","cuisine_American,Indian","cuisine_American,Jain","cuisine_American,Pizzas","cuisine_American,Snacks","cuisine_Arabian,Chinese","cuisine_Arabian,Lebanese","cuisine_Arabian,Snacks","cuisine_Asian,Burmese","cuisine_Asian,Chinese","cuisine_Asian,North Indian",cuisine_Bakery,"cuisine_Bakery,Beverages","cuisine_Bakery,Burgers","cuisine_Bakery,Chinese","cuisine_Bakery,Continental","cuisine_Bakery,Desserts","cuisine_Bakery,Fast Food","cuisine_Bakery,Indian","cuisine_Bakery,Pizzas","cuisine_Bakery,Snacks","cuisine_Bakery,Sweets","cuisine_Bengali,Biryani","cuisine_Bengali,Chinese","cuisine_Bengali,Indian","cuisine_Bengali,Mughlai","cuisine_Bengali,North Indian","cuisine_Bengali,Sweets","cuisine_Bengali,Thalis",cuisine_Beverages,"cuisine_Beverages,Bakery","cuisine_Beverages,Chinese","cuisine_Beverages,Desserts","cuisine_Beverages,Fast Food","cuisine_Beverages,Ice Cream","cuisine_Beverages,Indian","cuisine_Beverages,Italian","cuisine_Beverages,Italian-American","cuisine_Beverages,Juices","cuisine_Beverages,North Indian","cuisine_Beverages,Pizzas","cuisine_Beverages,Salads","cuisine_Beverages,Snacks","cuisine_Beverages,Street Food","cuisine_Beverages,Thalis","cuisine_Beverages,Waffle","cuisine_Bihari,North Indian",cuisine_Biryani,"cuisine_Biryani,Beverages","cuisine_Biryani,Chinese","cuisine_Biryani,Desserts","cuisine_Biryani,Fast Food","cuisine_Biryani,Healthy Food","cuisine_Biryani,Hyderabadi","cuisine_Biryani,Indian","cuisine_Biryani,Kebabs","cuisine_Biryani,Mughlai","cuisine_Biryani,North Indian","cuisine_Biryani,South Indian","cuisine_Biryani,Street Food","cuisine_Biryani,Tandoor",cuisine_Burgers,"cuisine_Burgers,Beverages","cuisine_Burgers,Fast Food","cuisine_Burgers,Pastas","cuisine_Burgers,Snacks","cuisine_Burgers,Street Food",cuisine_Cafe,"cuisine_Cafe,American","cuisine_Cafe,Beverages","cuisine_Cafe,Fast Food",cuisine_Chaat,"cuisine_Chaat,Beverages","cuisine_Chaat,Biryani","cuisine_Chaat,Fast Food","cuisine_Chaat,Indian","cuisine_Chaat,Italian","cuisine_Chaat,Snacks","cuisine_Chaat,South Indian","cuisine_Chaat,Street Food",cuisine_Chinese,"cuisine_Chinese,American","cuisine_Chinese,Asian","cuisine_Chinese,Beverages","cuisine_Chinese,Biryani","cuisine_Chinese,Chaat","cuisine_Chinese,Combo","cuisine_Chinese,Continental","cuisine_Chinese,Desserts","cuisine_Chinese,Fast Food","cuisine_Chinese,Indian","cuisine_Chinese,Italian","cuisine_Chinese,Italian-American","cuisine_Chinese,Juices","cuisine_Chinese,Kebabs","cuisine_Chinese,Mexican","cuisine_Chinese,Mughlai","cuisine_Chinese,Nepalese","cuisine_Chinese,North Indian","cuisine_Chinese,Oriental","cuisine_Chinese,Pan-Asian","cuisine_Chinese,Pastas","cuisine_Chinese,Pizzas","cuisine_Chinese,Rajasthani","cuisine_Chinese,Snacks","cuisine_Chinese,South Indian","cuisine_Chinese,Street Food","cuisine_Chinese,Sweets","cuisine_Chinese,Tandoor","cuisine_Chinese,Thai","cuisine_Chinese,Thalis","cuisine_Chinese,Tibetan",cuisine_Combo,"cuisine_Combo,Chinese","cuisine_Combo,Desserts","cuisine_Combo,Indian","cuisine_Combo,North Indian","cuisine_Combo,Thalis",cuisine_Continental,"cuisine_Continental,American","cuisine_Continental,Beverages","cuisine_Continental,Chinese","cuisine_Continental,Desserts","cuisine_Continental,Healthy Food","cuisine_Continental,Indian","cuisine_Continental,Pizzas","cuisine_Continental,Snacks",cuisine_Desserts,"cuisine_Desserts,American","cuisine_Desserts,Bakery","cuisine_Desserts,Beverages","cuisine_Desserts,Chinese","cuisine_Desserts,Ice Cream","cuisine_Desserts,Italian","cuisine_Desserts,North Indian","cuisine_Desserts,Pizzas","cuisine_Desserts,Sweets","cuisine_European,Italian",cuisine_Fast Food,"cuisine_Fast Food,American","cuisine_Fast Food,Beverages","cuisine_Fast Food,Chinese","cuisine_Fast Food,Desserts","cuisine_Fast Food,Healthy Food","cuisine_Fast Food,Indian","cuisine_Fast Food,Italian","cuisine_Fast Food,Italian-American","cuisine_Fast Food,Kebabs","cuisine_Fast Food,North Indian","cuisine_Fast Food,Pastas","cuisine_Fast Food,Pizzas","cuisine_Fast Food,Punjabi","cuisine_Fast Food,Snacks","cuisine_Fast Food,South Indian","cuisine_Fast Food,Street Food","cuisine_French,Fast Food","cuisine_Grill,Fast Food",cuisine_Gujarati,"cuisine_Gujarati,Combo","cuisine_Gujarati,Indian","cuisine_Gujarati,North Indian","cuisine_Gujarati,Punjabi","cuisine_Gujarati,Rajasthani","cuisine_Gujarati,Snacks","cuisine_Gujarati,Thalis","cuisine_Healthy Food,Beverages","cuisine_Healthy Food,Gujarati","cuisine_Healthy Food,Juices","cuisine_Healthy Food,Salads","cuisine_Healthy Food,Snacks","cuisine_Hyderabadi,North Indian",cuisine_Ice Cream,"cuisine_Ice Cream,American","cuisine_Ice Cream,Bakery","cuisine_Ice Cream,Beverages","cuisine_Ice Cream,Desserts","cuisine_Ice Cream,Ice Cream Cakes","cuisine_Ice Cream,Pizzas",cuisine_Indian,"cuisine_Indian,Afghani","cuisine_Indian,American","cuisine_Indian,Arabian","cuisine_Indian,Asian","cuisine_Indian,Bakery","cuisine_Indian,Bengali","cuisine_Indian,Beverages","cuisine_Indian,Biryani","cuisine_Indian,Chinese","cuisine_Indian,Combo","cuisine_Indian,Continental","cuisine_Indian,Desserts","cuisine_Indian,Fast Food","cuisine_Indian,Gujarati","cuisine_Indian,Hyderabadi","cuisine_Indian,Italian","cuisine_Indian,Jain","cuisine_Indian,Mexican","cuisine_Indian,Mughlai","cuisine_Indian,North Indian","cuisine_Indian,Pizzas","cuisine_Indian,Punjabi","cuisine_Indian,Rajasthani","cuisine_Indian,Seafood","cuisine_Indian,Snacks","cuisine_Indian,South Indian","cuisine_Indian,Sweets","cuisine_Indian,Tandoor","cuisine_Indian,Thalis",cuisine_Italian,"cuisine_Italian,American","cuisine_Italian,Beverages","cuisine_Italian,Burgers","cuisine_Italian,Chinese","cuisine_Italian,Desserts","cuisine_Italian,Fast Food","cuisine_Italian,Indian","cuisine_Italian,Mexican","cuisine_Italian,Mughlai","cuisine_Italian,North Indian","cuisine_Italian,Pizzas","cuisine_Italian,Snacks","cuisine_Italian-American,Chinese","cuisine_Italian-American,Fast Food","cuisine_Japanese,Chinese","cuisine_Japanese,Mediterranean",cuisine_Juices,"cuisine_Juices,Beverages",cuisine_Kebabs,"cuisine_Kebabs,Biryani","cuisine_Kebabs,Chinese","cuisine_Kebabs,North Indian","cuisine_Lebanese,Chinese",cuisine_Maharashtrian,"cuisine_Maharashtrian,North Indian",cuisine_Mexican,"cuisine_Mexican,Chinese","cuisine_Mexican,Continental","cuisine_Mexican,Italian","cuisine_Middle Eastern,Mediterranean","cuisine_Mughlai,Indian","cuisine_Mughlai,North Indian","cuisine_Nepalese,Chinese","cuisine_Nepalese,Tibetan",cuisine_North Eastern,"cuisine_North Eastern,Chinese",cuisine_North Indian,"cuisine_North Indian,American","cuisine_North Indian,Asian","cuisine_North Indian,Bakery","cuisine_North Indian,Barbecue","cuisine_North Indian,Beverages","cuisine_North Indian,Biryani","cuisine_North Indian,Chinese","cuisine_North Indian,Continental","cuisine_North Indian,Desserts","cuisine_North Indian,Fast Food","cuisine_North Indian,Gujarati","cuisine_North Indian,Healthy Food","cuisine_North Indian,Indian","cuisine_North Indian,Italian","cuisine_North Indian,Kebabs","cuisine_North Indian,Lucknowi","cuisine_North Indian,Mexican","cuisine_North Indian,Mughlai","cuisine_North Indian,Pizzas","cuisine_North Indian,Punjabi","cuisine_North Indian,Salads","cuisine_North Indian,Snacks","cuisine_North Indian,South Indian","cuisine_North Indian,Tandoor","cuisine_North Indian,Thai","cuisine_North Indian,Thalis",cuisine_Paan,cuisine_Pan-Asian,"cuisine_Pan-Asian,Chinese","cuisine_Pastas,Snacks",cuisine_Pizzas,"cuisine_Pizzas,American","cuisine_Pizzas,Beverages","cuisine_Pizzas,Burgers","cuisine_Pizzas,Chinese","cuisine_Pizzas,Continental","cuisine_Pizzas,Fast Food","cuisine_Pizzas,Italian","cuisine_Pizzas,Italian-American","cuisine_Pizzas,Pastas","cuisine_Pizzas,Snacks","cuisine_Pizzas,South Indian",cuisine_Punjabi,"cuisine_Punjabi,Chinese","cuisine_Punjabi,Indian","cuisine_Punjabi,Italian","cuisine_Punjabi,North Indian",cuisine_Rajasthani,"cuisine_SVANidhi Street Food Vendor,Snacks",cuisine_Salads,"cuisine_Salads,Healthy Food","cuisine_Seafood,Bengali",cuisine_Snacks,"cuisine_Snacks,American","cuisine_Snacks,Beverages","cuisine_Snacks,Biryani","cuisine_Snacks,Burgers","cuisine_Snacks,Chaat","cuisine_Snacks,Chinese","cuisine_Snacks,Desserts","cuisine_Snacks,Fast Food","cuisine_Snacks,Gujarati","cuisine_Snacks,Indian","cuisine_Snacks,Italian","cuisine_Snacks,Kebabs","cuisine_Snacks,Mughlai","cuisine_Snacks,North Indian","cuisine_Snacks,Pizzas","cuisine_Snacks,South Indian","cuisine_Snacks,Street Food","cuisine_Snacks,Sweets","cuisine_Snacks,Tandoor",cuisine_South Indian,"cuisine_South Indian,Beverages","cuisine_South Indian,Chaat","cuisine_South Indian,Chinese","cuisine_South Indian,Desserts","cuisine_South Indian,Fast Food","cuisine_South Indian,Indian","cuisine_South Indian,North Indian","cuisine_South Indian,Snacks","cuisine_South Indian,Street Food","cuisine_South Indian,Thalis",cuisine_Street Food,"cuisine_Street Food,Chinese","cuisine_Street Food,Continental","cuisine_Street Food,Desserts","cuisine_Street Food,Fast Food","cuisine_Street Food,Ice Cream","cuisine_Street Food,Indian","cuisine_Street Food,North Indian","cuisine_Street Food,Pizzas","cuisine_Street Food,Snacks","cuisine_Street Food,South Indian","cuisine_Sushi,Continental",cuisine_Sweets,"cuisine_Sweets,Bakery","cuisine_Sweets,Bengali","cuisine_Sweets,Beverages","cuisine_Sweets,Desserts","cuisine_Sweets,Fast Food","cuisine_Sweets,Ice Cream","cuisine_Sweets,North Indian","cuisine_Sweets,Snacks","cuisine_Sweets,South Indian","cuisine_Sweets,Street Food",cuisine_Tandoor,"cuisine_Tandoor,Biryani","cuisine_Tandoor,Chinese","cuisine_Tandoor,Indian","cuisine_Tandoor,North Indian","cuisine_Thai,Chinese","cuisine_Thai,Indian",cuisine_Thalis,"cuisine_Thalis,Combo","cuisine_Thalis,Fast Food","cuisine_Thalis,Indian","cuisine_Thalis,North Indian","cuisine_Thalis,Punjabi","cuisine_Tibetan,Chinese","cuisine_Tibetan,Nepalese","cuisine_Waffle,Beverages","cuisine_Waffle,Desserts","cuisine_Waffle,Ice Cream"
--,₹ 200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.4,₹ 200,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8,₹ 100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7,₹ 250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
--,₹ 250,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
